agency_id,route_id,route_long_name,route_short_name,route_type,bus_num,
DTC,5350,891UP,,3,891 - Jahangirpuri A-Block,
DTC,5351,894UP,,3,894 - Moti Nagar Industrial Area,
DTC,5352,901UP,,3,901 - Avantika Xing,
DTC,5353,908UP,,3,908 - Sultanpuri Terminal,
DTC,5354,910UP,,3,910 - Gh12 P Vihar,
DTC,5355,910AUP,,3,910A - Gh12 P Vihar,
DTC,5356,912UP,,3,912 - Natthupura Terminal,
DTC,5357,915UP,,3,915 - Majra Dabas Village,
DTC,5358,917UP,,3,917 - Madipur Village,
DTC,5359,918UP,,3,918 - Qamruddin Nagar Terminal,
DTC,5360,921UP,,3,921 - Madanpur Dabas,
DTC,5361,921EXTUP,,3,921EXT - Mubarakpur Dabas,
DTC,5362,923UP,,3,923 - Najafgarh Dhansa More,
DTC,5363,924UP,,3,924 - Majra Dabas Village,
DTC,5364,926UP,,3,926 - Tikri Hospital,
DTC,5365,928UP,,3,928 - Garhi R Vill,
DTC,5366,929UP,,3,929 - Nangloi JJ Colony Lokesh Cinema,
DTC,5367,934UP,,3,934 - Hiran Kudna Crossing,
DTC,5368,935UP,,3,935 - Majra Dabas Village,
DTC,5369,937AUP,,3,937A - Sultanpuri Terminal,
DTC,5370,938AUP,,3,938A - Pvc Market,
DTC,5371,938BUP,,3,938B - Madanpur Dabas,
DTC,5372,939UP,,3,939 - Q Block Mangol Puri Terminal,
DTC,5373,940UP,,3,940 - Q Block Mangol Puri Terminal,
DTC,5374,940AUP,,3,940A - Q Block Mangol Puri Terminal,
DTC,5375,941UP,,3,941 - Qutub Garh Village (T),
DTC,5376,943UP,,3,943 - Sultanpuri Terminal,
DTC,5377,944UP,,3,944 - Sultanpuri Terminal,
DTC,5378,947UP,,3,947 - Ghevra Village,
DTC,5379,947AUP,,3,947A - Ghevra Village,
DTC,5380,948UP,,3,948 - Narela Rly Xing,
DTC,5381,949UP,,3,949 - Pvc Market,
DTC,5382,949AUP,,3,949A - Ghevra Village,
DTC,5383,949EXTUP,,3,949EXT - Qamruddin Nagar Terminal,
DTC,5384,951UP,,3,951 - West Enclave / Sansad Vihar (T),
DTC,5385,953UP,,3,953 - Q Block Mangol Puri Terminal,
DTC,5386,954UP,,3,954 - Sultanpuri Terminal,
DTC,5387,957UP,,3,957 - Rohini Sec 22 Terminal,
DTC,5388,957AUP,,3,957A - West Enclave / Sansad Vihar (T),
DTC,5389,962UP,,3,962 - Kanjhawala Village,
DTC,5390,962AUP,,3,962A - Majra Dabas Village,
DTC,5391,962BUP,,3,962B - Meer Vihar,
DTC,5392,963UP,,3,963 - bakkar wala jj colony,
DTC,5393,966UP,,3,966 - Qamruddin Nagar Terminal,
DTC,5394,966EXTUP,,3,966EXT - Q Block Mangol Puri Terminal,
DTC,5395,966BUP,,3,966B - Sultanpuri Terminal,
DTC,5396,970UP,,3,970 - Rohini Sector-1 Avantika,
DTC,5397,970AUP,,3,970A - Rohini Sec-16 Xing,
DTC,5398,970BUP,,3,970B - Tri Ngr Jai Mata Mkt Terminal,
DTC,5399,970CUP,,3,970C - Police Line,
DTC,5400,971UP,,3,971 - Rohini Sector-1 Avantika,
DTC,5401,971AUP,,3,971A - Shalimar Bagh AE Block,
DTC,5402,972UP,,3,972 - Vikaspuri Crossing,
DTC,5403,972AUP,,3,972A - Vikaspuri Crossing,
DTC,5404,972BUP,,3,972B - Jain Bekhunth Mandir,
DTC,5405,975UP,,3,975 - Rohini SFS Flats,
DTC,5406,978UP,,3,978 - Najafgarh Dhansa More,
DTC,5407,979UP,,3,979 - NARELA OLD MANDI,
DTC,5408,980UP,,3,980 - Qamruddin Nagar Terminal,
DTC,5409,982UP,,3,982 - Sultanpuri Terminal,
DTC,5410,984AUP,,3,984A - Lajpat Nagar (Ring Road),
DTC,5411,985UP,,3,985 - Shahbad Daulatpur Gaon
DTC,5412,988UP,,3,988 - Dariyapur Gaon,
DTC,5413,990UP,,3,990 - Rithala Village,
DTC,5414,990AUP,,3,990A - Prehlad Vihar (Deep Vihar) Rohini Sec 25,
DTC,5415,990BUP,,3,990B - Dhakewala,
DTC,5416,990EXTUP,,3,990EXT - Rohini Sec 23 Pkt 1 (Green Hill Aptt.),
DTC,5417,GL - 22UP,,3,GL-22 - ISBT Anand Vihar Terminal,
DTC,5418,GL - 23UP,,3,GL-23 - Hassanpur Village,
DTC,5419,GL - 90UP,,3,GL-90 - Rohini Sec 16 (Maharaja Aggarsen Dharam Sthal),
DTC,5420,GL - 91UP,,3,GL-91 - Rajdhani Park,
DTC,5421,RL - 75UP,,3,RL-75 - dwarika sec-14 metro stn.,
DTC,5422,RL - 77UP,,3,RL-77 - Manglapuri / Palam Village,
DTC,5423,RL - 77AUP,,3,RL-77A - dwarka sector-18b,
DTC,5424,RL - 77BUP,,3,RL-77B - Sewak Park Dwarka More Metro Station,
DTC,5425,RL - 77EXTUP,,3,RL-77EXT - Dwarka Sector-18/18A,
DTC,5426,RL - 79UP,,3,RL-79 - Dwarka Sec-23 Mall,
DTC,5427,YMS(+)UP,,3,YMS(+) - Dharam Pura,
DTC,5428,OMS(+)UP,,3,OMS(+) - Anand Vihar ISBT Terminal,
DTC,5429,TMS(+)UP,,3,TMS(+) - Punjabi Bagh Club,
DTC,5430,WESTDELHIMUDRIKA(+)UP,,3,WESTDELHIMUDRIKA(+) - Dwarka Sec 2-6,
DTC,5431,GRAMINMUDRIKA(+)UP,,3,GRAMINMUDRIKA(+) - Jahangir Puri Crossing,
DTC,5432,BAWANACIRCULARSEWA(+)UP,,3,BAWANACIRCULARSEWA(+) - Bawana Depot,
DTC,5433,BYPASSEXPRESSUP,,3,BYPASSEXPRESS - Vikaspuri Crossing,
DTC,5434,AIRPORTEXP. - 4UP,,3,AIRPORTEXP.-4 - IGI Terminal 3,
DTC,5435,AIRPORTSHUTTLESERVICEUP,,3,AIRPORTSHUTTLESERVICE - Palam Airport  / IGI Airport T1,
DTC,5436,012(NS)UP,,3,012(NS) - Dhakewala Bawana,
DTC,5437,044(NS)UP,,3,044(NS) - Shaheen Bagh Thokar No 8 (A F Enclave ),
DTC,5438,072(NS)UP,,3,072(NS) - Police Station Najafgarh,
DTC,5439,0114(NS)UP,,3,0114(NS) - Qutub Garh Village (T),
DTC,5440,0118EXT(NS)UP,,3,0118EXT(NS) - Mori Gate Terminal,
DTC,5441,0131(NS)UP,,3,0131(NS) - Old Anaj Mandi,
DTC,5442,0205(NS)UP,,3,0205(NS) - Anand Vihar ISBT Terminal,
DTC,5443,0236(NS)UP,,3,0236(NS) - Qamruddin Nagar Terminal,
DTC,5444,0261(NS)UP,,3,0261(NS) - Nand Nagari Terminal,
DTC,5445,0405(NS)UP,,3,0405(NS) - Badarpur Border (T),
DTC,5446,0419(NS)UP,,3,0419(NS) - Madangir DDA Flats,
DTC,5447,0502(NS)UP,,3,0502(NS) - Qutub Minar,
DTC,5448,0543A(NS)UP,,3,0543A(NS) - Kapashera Border,
DTC,5449,0604(NS)UP,,3,0604(NS) - Andheria Bagh More / Chhatarpur Metro Station,
DTC,5450,0729(NS)UP,,3,0729(NS) - Kapashera Border,
DTC,5451,0740(NS)UP,,3,0740(NS) - Uttam Nagar / A1 Janak Puri,
DTC,5452,0753(NS)UP,,3,0753(NS) - Uttam Nagar / A1 Janak Puri,
DTC,5453,0901(NS)UP,,3,0901(NS) - Rohini Sec 22 Terminal,
DTC,5454,0926(NS)UP,,3,0926(NS) - Tikri Border,
DTC,5455,0929(NS)UP,,3,0929(NS) - Nangloi JJ Colony Lokesh Cinema,
DTC,5456,0943(NS)UP,,3,0943(NS) - Sultanpuri Terminal,
DTC,5457,0GL - 23(NS)UP,,3,0GL-23(NS) - Hassanpur Village,
DTC,5458,0OMS(+)(NS)UP,,3,0OMS(+)(NS) - Anand Vihar ISBT Terminal,
DTC,5459,0TMS(+)(NS)UP,,3,0TMS(+)(NS) - Punjabi Bagh Club,
DTC,5460,0AIRPORTEXP - 4(NS)UP,,3,0AIRPORTEXP-4(NS) - IGI Terminal 3,
DTC,5461,EXPRESS - 344UP,,3,EXPRESS-344 - Mayur Vihar Phase III Terminal / Paper Market,
DTC,5462,EXPRESS - 970UP,,3,EXPRESS-970 - Lodhi Colony,
DTC,5463,EXPRESS - 727AUP,,3,EXPRESS-727A - Dwarka Sec 3-4,
DTC,5464,EXPRESS - 85AUP,,3,EXPRESS-85A - Delhi Secretariat,
DTC,5465,EXPRESS - 91UP,,3,EXPRESS-91 - Shankar Chowk Pritibha School,
DTC,5466,8DOWN,,3,8 - Badarpur Border (T),
DTC,5467,8ADOWN,,3,8A - Nehru Place,
DTC,5468,17DOWN,,3,17 - Old Delhi Railway Station (Fatehpuri),
DTC,5469,19DOWN,,3,19 - Nizamuddin Railway Station,
DTC,5470,19ADOWN,,3,19A - YMCA / Palika Kendra,
DTC,5471,19BDOWN,,3,19B - Darya Ganj,
DTC,5472,26DOWN,,3,26 - GTB Nagar / Haqiqat Nagar,
DTC,5473,33DOWN,,3,33 - B-Block Yamuna Vihar,
DTC,5474,33ADOWN,,3,33A - Tronika City Gate No 2,
DTC,5475,33CDOWN,,3,33C - Sonia Vihar,
DTC,5476,34DOWN,,3,34 - Mehrauli,
DTC,5477,34ADOWN,,3,34A - Lado Sarai,
DTC,5478,39DOWN,,3,39 - Ramleela Ground Geeta Colony,
DTC,5479,39ADOWN,,3,39A - ISBT Anand Vihar Terminal,
DTC,5480,47ADOWN,,3,47A - Inder Puri JJ Colony,
DTC,5481,73DOWN,,3,73 - Hassanpur Village,
DTC,5482,78DOWN,,3,78 - Azadpur Terminal,
DTC,5483,82DOWN,,3,82 - Darya Ganj,
DTC,5484,85DOWN,,3,85 - Hassanpur Village,
DTC,5485,85EXTDOWN,,3,85EXT - ISBT Anand Vihar Terminal,
DTC,5486,88DOWN,,3,88 - Tees Hazari Court,
DTC,5487,89DOWN,,3,89 - Kendriya Terminal (Pt. Pant Marg),
DTC,5488,100EXTDOWN,,3,100EXT - North Avenue,
DTC,5489,100ADOWN,,3,100A - North Avenue,
DTC,5490,103DOWN,,3,103 - Old Delhi Railway Station,
DTC,5491,103STLDOWN,,3,103STL - Azadpur Terminal (Bara Bagh Road),
DTC,5492,105DOWN,,3,105 - ISBT Nityanand Marg,
DTC,5493,106DOWN,,3,106 - Old Delhi Railway Station (Fatehpuri),
DTC,5494,106ADOWN,,3,106A - Ice Factory (Rani Jhansi Road),
DTC,5495,107DOWN,,3,107 - Mori Gate Terminal,
DTC,5496,108DOWN,,3,108 - Balak Ram Hospital,
DTC,5497,109DOWN,,3,109 - Azadpur Terminal (Bara Bagh Road),
DTC,5498,112DOWN,,3,112 - Old Delhi Railway Station,
DTC,5499,113DOWN,,3,113 - Old Delhi Railway Station,
DTC,5500,113EXTDOWN,,3,113EXT - Azadpur Terminal (Bara Bagh Road),
DTC,5501,114DOWN,,3,114 - Guru Govind Singh University (Kashmere Gate),
DTC,5502,114ADOWN,,3,114A - Azadpur Terminal,
DTC,5503,114BDOWN,,3,114B - Azadpur Terminal,
DTC,5504,114EXTDOWN,,3,114EXT - Azadpur Terminal,
DTC,5505,115DOWN,,3,115 - Old Delhi Railway Station (Fatehpuri),
DTC,5506,116DOWN,,3,116 - Old Delhi Railway Station,
DTC,5507,116BDOWN,,3,116B - Shadipur Depot,
DTC,5508,118EXTDOWN,,3,118EXT - Mori Gate Terminal,
DTC,5509,119DOWN,,3,119 - Old Delhi Railway Station,
DTC,5510,120DOWN,,3,120 - Old Secretariat (Postal Account Office),
DTC,5511,120BDOWN,,3,120B - NDPO,
DTC,5512,124DOWN,,3,124 - Old Delhi Railway Station,
DTC,5513,125DOWN,,3,125 - Old Delhi Railway Station (Terminal),
DTC,5514,127DOWN,,3,127 - Guru Govind Singh University (Kashmere Gate),
DTC,5515,128DOWN,,3,128 - Ice Factory (Rani Jhansi Road),
DTC,5516,130DOWN,,3,130 - Guru Govind Singh University (Kashmere Gate),
DTC,5517,131DOWN,,3,131 - Old Delhi Railway Station,
DTC,5518,133DOWN,,3,133 - Tees Hazari Court,
DTC,5519,135DOWN,,3,135 - Delhi Sectt,
DTC,5520,136DOWN,,3,136 - Tees Hazari Court,
DTC,5521,137DOWN,,3,137 - Guru Govind Singh University (Kashmere Gate),
DTC,5522,138DOWN,,3,138 - Old Delhi Railway Station,
DTC,5523,140DOWN,,3,140 - Mori Gate Terminal,
DTC,5524,144DOWN,,3,144 - Guru Govind Singh University (Kashmere Gate),
DTC,5525,146DOWN,,3,146 - Old Delhi Railway Station (Fatehpuri),
DTC,5526,148DOWN,,3,148 - Guru Govind Singh University (Kashmere Gate),
DTC,5527,149DOWN,,3,149 - Guru Govind Singh University (Kashmere Gate),
DTC,5528,154DOWN,,3,154 - Tees Hazari Court,
DTC,5529,157DOWN,,3,157 - YMCA / Palika Kendra,
DTC,5530,159DOWN,,3,159 - Inder Puri JJ Colony,
DTC,5531,160DOWN,,3,160 - Kendriya Terminal (Pt. Pant Marg),
DTC,5532,162DOWN,,3,162 - Mori Gate Terminal,
DTC,5533,163DOWN,,3,163 - Gazipur Depot,
DTC,5534,165DOWN,,3,165 - Gazipur Depot,
DTC,5535,165ADOWN,,3,165A - Gazipur Depot,
DTC,5536,166DOWN,,3,166 - Nizamuddin Railway Station,
DTC,5537,169DOWN,,3,169 - Mori Gate Terminal,
DTC,5538,171DOWN,,3,171 - Vivekanand Marg / Minto Road,
DTC,5539,172DOWN,,3,172 - PS Kamla Market,
DTC,5540,173DOWN,,3,173 - Pragati Vihar,
DTC,5541,174DOWN,,3,174 - Azadpur Terminal,
DTC,5542,174STLDOWN,,3,174STL - Azadpur Terminal,
DTC,5543,175DOWN,,3,175 - Tees Hazari Court,
DTC,5544,178DOWN,,3,178 - Ice Factory (Rani Jhansi Road),
DTC,5545,179DOWN,,3,179 - Azadpur Terminal,
DTC,5546,181DOWN,,3,181 - Nizamuddin Railway Station,
DTC,5547,181ADOWN,,3,181A - Nizamuddin Railway Station,
DTC,5548,182ADOWN,,3,182A - ISBT Kashmere Gate Terminal,
DTC,5549,184DOWN,,3,184 - Old Delhi Railway Station (Terminal),
DTC,5550,185DOWN,,3,185 - Kendriya Terminal (Church Road),
DTC,5551,188DOWN,,3,188 - NDPO,
DTC,5552,191DOWN,,3,191 - Old Secretariat (Postal Account Office),
DTC,5553,192DOWN,,3,192 - ISBT Nityanand Marg,
DTC,5554,193DOWN,,3,193 - Mori Gate Terminal,
DTC,5555,194DOWN,,3,194 - KODIYA PUL BUS STAND,
DTC,5556,199DOWN,,3,199 - Old Delhi Railway Station (Fatehpuri),
DTC,5557,205DOWN,,3,205 - Shastri Park,
DTC,5558,210DOWN,,3,210 - NDPO,
DTC,5559,211DOWN,,3,211 - Mori Gate Terminal,
DTC,5560,211ADOWN,,3,211A - Mori Gate Terminal,
DTC,5561,211BDOWN,,3,211B - Mori Gate Terminal,
DTC,5562,212DOWN,,3,212 - Guru Govind Singh Crossing (Faiz Road),
DTC,5563,213DOWN,,3,213 - NDPO,
DTC,5564,213ADOWN,,3,213A - New Delhi Railway Station Gate 2,
DTC,5565,214DOWN,,3,214 - PS Kamla Market,
DTC,5566,216DOWN,,3,216 - ISBT Kashmere Gate Terminal,
DTC,5567,218DOWN,,3,218 - Mauj Pur,
DTC,5568,219DOWN,,3,219 - Guru Govind Singh University (Kashmere Gate),
DTC,5569,219STLDOWN,,3,219STL - Old Delhi Railway Station (Fatehpuri),
DTC,5570,221DOWN,,3,221 - Mori Gate Terminal,
DTC,5571,227DOWN,,3,227 - Old Secretariat (Postal Account Office),
DTC,5572,227ADOWN,,3,227A - Shastri Park Metro Depot,
DTC,5573,231DOWN,,3,231 - Guru Govind Singh University (Kashmere Gate),
DTC,5574,234DOWN,,3,234 - ESI Dispensary,
DTC,5575,234ADOWN,,3,234A - Subhash Nagar Crossing / Mukherji Park,
DTC,5576,235DOWN,,3,235 - Ashok Vihar B Block,
DTC,5577,236DOWN,,3,236 - Gazipur Depot,
DTC,5578,236EXTDOWN,,3,236EXT - Gazipur Depot,
DTC,5579,246DOWN,,3,246 - Shivaji Stadium Terminal,
DTC,5580,247DOWN,,3,247 - ISBT Kashmere Gate Terminal,
DTC,5581,253DOWN,,3,253 - Mori Gate Terminal,
DTC,5582,254DOWN,,3,254 - Babar Pur Ext Terminal,
DTC,5583,255DOWN,,3,255 - Mori Gate Terminal,
DTC,5584,258DOWN,,3,258 - Mori Gate Terminal,
DTC,5585,258SPLDOWN,,3,258SPL - Mori Gate Terminal,
DTC,5586,259DOWN,,3,259 - Jahangirpuri K Block,
DTC,5587,261DOWN,,3,261 - ISBT Sarai Kale Khan,
DTC,5588,270DOWN,,3,270 - NDPO,
DTC,5589,271DOWN,,3,271 - Gurudwara Rakab Ganj,
DTC,5590,273DOWN,,3,273 - Shivaji Stadium Terminal,
DTC,5591,274DOWN,,3,274 - Babar Pur Ext Terminal,
DTC,5592,281DOWN,,3,281 - Kendriya Terminal (Church Road),
DTC,5593,306DOWN,,3,306 - Nehru Place,
DTC,5594,307DOWN,,3,307 - PS Kamla Market,
DTC,5595,307ADOWN,,3,307A - New Delhi Railway Station Gate 2,
DTC,5596,309DOWN,,3,309 - Karol Bagh Terminal,
DTC,5597,310DOWN,,3,310 - Inder Puri JJ Colony,
DTC,5598,313DOWN,,3,313 - Vivek Vihar Girls School,
DTC,5599,317DOWN,,3,317 - Shivaji Stadium Terminal,
DTC,5600,319DOWN,,3,319 - Shahdara Terminal,
DTC,5601,319ADOWN,,3,319A - Shahdara Terminal,
DTC,5602,323DOWN,,3,323 - Dhaula Kuan,
DTC,5603,333DOWN,,3,333 - E Block Jahangir Puri Terminal,
DTC,5604,335DOWN,,3,335 - Padhmini Enclave,
DTC,5605,336DOWN,,3,336 - CPWD Colony Vasant Vihar,
DTC,5606,340DOWN,,3,340 - Kendriya Terminal (Pt. Pant Marg),
DTC,5607,341DOWN,,3,341 - Anand Vihar ISBT Terminal,
DTC,5608,344DOWN,,3,344 - Safderjung Hospital,
DTC,5609,347DOWN,,3,347 - ISBT Kashmere Gate (Lothian Road),
DTC,5610,347ADOWN,,3,347A - ISBT Kashmere Gate Terminal,
DTC,5611,348DOWN,,3,348 - ISBT Kashmere Gate,
DTC,5612,349DOWN,,3,349 - Kendriya Terminal (Church Road),
DTC,5613,349ADOWN,,3,349A - Shivaji Stadium Terminal,
DTC,5614,355DOWN,,3,355 - Karol Bagh Terminal,
DTC,5615,357ADOWN,,3,357A - ISBT Anand Vihar Terminal,
DTC,5616,374DOWN,,3,374 - Nehru Place,
DTC,5617,375DOWN,,3,375 - Nehru Place Terminal,
DTC,5618,378DOWN,,3,378 - Kendriya Terminal (Church Road),
DTC,5619,390DOWN,,3,390 - Kendriya Terminal (Church Road),
DTC,5620,391DOWN,,3,391 - Kendriya Terminal (Church Road),
DTC,5621,392DOWN,,3,392 - Naraina Village (Ring Road),
DTC,5622,392BDOWN,,3,392B - Cargo,
DTC,5623,398DOWN,,3,398 - ARSD College (Dhaula Kuan),
DTC,5624,400DOWN,,3,400 - Regal,
DTC,5625,402DOWN,,3,402 - Mori Gate Terminal,
DTC,5626,403DOWN,,3,403 - Golcha Cinema,
DTC,5627,405DOWN,,3,405 - Mori Gate Terminal,
DTC,5628,405ADOWN,,3,405A - Old Delhi Railway Station,
DTC,5629,408DOWN,,3,408 - Tagore Garden (Gurudwara Road),
DTC,5630,410DOWN,,3,410 - Vishnu Garden,
DTC,5631,411DOWN,,3,411 - Mori Gate Terminal,
DTC,5632,413DOWN,,3,413 - Nizamuddin Railway Station,
DTC,5633,419DOWN,,3,419 - Old Delhi Railway Station,
DTC,5634,423DOWN,,3,423 - Mori Gate Terminal,
DTC,5635,425DOWN,,3,425 - Old Delhi Railway Station,
DTC,5636,427DOWN,,3,427 - Nizamuddin Railway Station,
DTC,5637,427ADOWN,,3,427A - ISBT Sarai Kale Khan,
DTC,5638,429DOWN,,3,429 - Old Delhi Railway Station,
DTC,5639,433DOWN,,3,433 - New Delhi Railway Station Gate 2,
DTC,5640,433ADOWN,,3,433A - Kidwai Nagar (INA Colony),
DTC,5641,440DOWN,,3,440 - New Delhi Railway Station Gate 2,
DTC,5642,440ADOWN,,3,440A - New Delhi Railway Station Gate 2,
DTC,5643,442DOWN,,3,442 - Azadpur Terminal,
DTC,5644,443DOWN,,3,443 - Shahdara Terminal,
DTC,5645,443ADOWN,,3,443A - Jheel Terminal,
DTC,5646,445DOWN,,3,445 - New Delhi Railway Station Gate 2,
DTC,5647,447DOWN,,3,447 - Bhalaswa Crossing,
DTC,5648,448DOWN,,3,448 - Punjabi Bagh Terminal,
DTC,5649,448ADOWN,,3,448A - West Enclave / Sansad Vihar (T),
DTC,5650,448BDOWN,,3,448B - Madipur Village,
DTC,5651,450DOWN,,3,450 - Karol Bagh Terminal,
DTC,5652,460DOWN,,3,460 - Palika Kendra,
DTC,5653,463DOWN,,3,463 - Okhla Extension (Abul Fazl Encalve),
DTC,5654,465DOWN,,3,465 - Safdurjung Terminal,
DTC,5655,469DOWN,,3,469 - Hassanpur Village,
DTC,5656,473DOWN,,3,473 - Gazipur Depot,
DTC,5657,473ADOWN,,3,473A - Gazipur Depot,
DTC,5658,479DOWN,,3,479 - Punjabi Bagh Club,
DTC,5659,490DOWN,,3,490 - NPL Colony,
DTC,5660,492DOWN,,3,492 - Nehru Place,
DTC,5661,493DOWN,,3,493 - Qutub Minar,
DTC,5662,500DOWN,,3,500 - New Delhi Railway Station Gate 2,
DTC,5663,501DOWN,,3,501 - Mori Gate Terminal,
DTC,5664,502DOWN,,3,502 - Old Delhi Railway Station,
DTC,5665,503DOWN,,3,503 - Mori Gate Terminal,
DTC,5666,505DOWN,,3,505 - Ajmeri Gate / Kamla Market,
DTC,5667,506DOWN,,3,506 - INA Market,
DTC,5668,506STLDOWN,,3,506STL - Ahinsa Sthal,
DTC,5669,507DOWN,,3,507 - Dhaula Kuan,
DTC,5670,511DOWN,,3,511 - Badarpur Border (T),
DTC,5671,511ADOWN,,3,511A - Badarpur Border (T),
DTC,5672,512DOWN,,3,512 - R K Puram Sec 1/4,
DTC,5673,516DOWN,,3,516 - Kidwai Nagar (INA Colony),
DTC,5674,517DOWN,,3,517 - Safdurjung Terminal,
DTC,5675,519DOWN,,3,519 - Safdurjung Terminal,
DTC,5676,520DOWN,,3,520 - Super Bazar Conn. Place,
DTC,5677,521DOWN,,3,521 - Moti Nagar Industrial Area,
DTC,5678,522DOWN,,3,522 - Ambedkar Nagar Terminal / DIPSAR,
DTC,5679,522SPLDOWN,,3,522SPL - N D R Station G No 2,
DTC,5680,522ADOWN,,3,522A - Inderpuri A-Block,
DTC,5681,522ASPL.DOWN,,3,522ASPL. - Inder Puri JJ Colony,
DTC,5682,523DOWN,,3,523 - Dhaula Kuan,
DTC,5683,525DOWN,,3,525 - Badarpur Border (T),
DTC,5684,525STLDOWN,,3,525STL - Badarpur Border (T),
DTC,5685,529SPLDOWN,,3,529SPL - Nehru Place Terminal,
DTC,5686,534DOWN,,3,534 - Hassanpur Village,
DTC,5687,534ADOWN,,3,534A - Mahrajpur Check Post,
DTC,5688,534CDOWN,,3,534C - Anand Vihar ISBT Main Road,
DTC,5689,536DOWN,,3,536 - RK Puram Sec-1,
DTC,5690,539DOWN,,3,539 - Qutub Minar,
DTC,5691,539ADOWN,,3,539A - Ambedkar Nagar Terminal / DIPSAR,
DTC,5692,539KDOWN,,3,539K - Kapashera Border,
DTC,5693,540DOWN,,3,540 - Kendriya Terminal (Church Road),
DTC,5694,542DOWN,,3,542 - Seemapuri Old J / K,
DTC,5695,543DOWN,,3,543 - ISBT Anand Vihar Terminal,
DTC,5696,543ADOWN,,3,543A - Gazipur Village,
DTC,5697,544DOWN,,3,544 - R K Puram Sec 1/4,
DTC,5698,548DOWN,,3,548 - Regal,
DTC,5699,567DOWN,,3,567 - Sarai Kale Khan ISBT,
DTC,5700,567ADOWN,,3,567A - Nehru Place,
DTC,5701,568DOWN,,3,568 - Safdurjung Terminal,
DTC,5702,568ADOWN,,3,568A - Nehru Place,
DTC,5703,569DOWN,,3,569 - Safdurjung Terminal,
DTC,5704,569EXTDOWN,,3,569EXT - Kidwai Nagar (INA Colony),
DTC,5705,578DOWN,,3,578 - Safdurjung Terminal,
DTC,5706,578ADOWN,,3,578A - Kidwai Nagar (INA Colony),
DTC,5707,580DOWN,,3,580 - KEND. TERMINAL,
DTC,5708,588DOWN,,3,588 - Lodhi Colony 18-Block,
DTC,5709,588ADOWN,,3,588A - Lodhi Colony 18-Block,
DTC,5710,604DOWN,,3,604 - New Delhi Railway Station Gate 2,
DTC,5711,605DOWN,,3,605 - Mori Gate Terminal
DTC,5712,610DOWN,,3,610 - Telephone Exchange,
DTC,5713,610ADOWN,,3,610A - Karol Bagh Terminal,
DTC,5714,610BDOWN,,3,610B - gole market sec-4 (sbs marg),
DTC,5715,611DOWN,,3,611 - Mayur Vihar Phase III (T) Paper Market,
DTC,5716,611ADOWN,,3,611A - Mayur Vihar Phase 2 (T),
DTC,5717,611CDOWN,,3,611C - Mayur Vihar Phase-2,
DTC,5718,615DOWN,,3,615 - National Museum,
DTC,5719,620DOWN,,3,620 - Shivaji Stadium Terminal,
DTC,5720,621DOWN,,3,621 - Mori Gate Terminal,
DTC,5721,623DOWN,,3,623 - Shahdara Terminal,
DTC,5722,623ADOWN,,3,623A - Anand Vihar ISBT Terminal,
DTC,5723,623BDOWN,,3,623B - Vishwas Nagar CBD Ground,
DTC,5724,624ADOWN,,3,624A - Munirka Village (T),
DTC,5725,630DOWN,,3,630 - Kendriya Terminal (Church Road),
DTC,5726,631DOWN,,3,631 - Hyatt Hotel,
DTC,5727,632DOWN,,3,632 - Mori Gate Terminal,
DTC,5728,680DOWN,,3,680 - Kendriya Terminal (Church Road),
DTC,5729,701DOWN,,3,701 - Narela Primary School,
DTC,5730,708DOWN,,3,708 - NARELA OLD MANDI,
DTC,5731,708ADOWN,,3,708A - Lampur Border,
DTC,5732,711DOWN,,3,711 - Uttam Nagar / A1 Janak Puri,
DTC,5733,711ADOWN,,3,711A - Uttam Nagar / A1 Janak Puri,
DTC,5734,715DOWN,,3,715 - Madhu Vihar,
DTC,5735,717DOWN,,3,717 - Lal Kuan,
DTC,5736,717ADOWN,,3,717A - Badarpur Border (T),
DTC,5737,717BDOWN,,3,717B - Badarpur Border (T),
DTC,5738,718DOWN,,3,718 - Uttam Nagar / A1 Janak Puri,
DTC,5739,720DOWN,,3,720 - Shahdara Terminal,
DTC,5740,721DOWN,,3,721 - ISBT Nityanand Marg,
DTC,5741,722DOWN,,3,722 - Delhi Gate / Ambedkar Stadium Terminal,
DTC,5742,724DOWN,,3,724 - Uttam Nagar / A1 Janak Puri,
DTC,5743,724ADOWN,,3,724A - Uttam Nagar / A1 Janak Puri,
DTC,5744,724CDOWN,,3,724C - Uttam Nagar / A1 Janak Puri,
DTC,5745,724EXTDOWN,,3,724EXT - Dwarka Sector-11 SBI,
DTC,5746,725DOWN,,3,725 - Qutub Minar,
DTC,5747,727DOWN,,3,727 - Pant Nagar,
DTC,5748,728DOWN,,3,728 - New Delhi Railway Station Gate 2,
DTC,5749,729DOWN,,3,729 - Mori Gate Terminal,
DTC,5750,740DOWN,,3,740 - Hassanpur Village,
DTC,5751,740ADOWN,,3,740A - ISBT Anand Vihar Terminal,
DTC,5752,740EXTDOWN,,3,740EXT - Hassanpur Village,
DTC,5753,740BDOWN,,3,740B - Hassanpur Village,
DTC,5754,741DOWN,,3,741 - Mangla Puri Terminal,
DTC,5755,741ADOWN,,3,741A - Vikaspuri Crossing,
DTC,5756,745DOWN,,3,745 - Lodhi Colony 18-Block,
DTC,5757,753DOWN,,3,753 - Mori Gate Terminal,
